"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030435","sporulation resulting in formation of a cellular spore","18/145","165/5135",6.444890489026e-07,1.98448919641259e-05,1.65927663028871e-05,"LDS1/SPS22/RMD6/SSP1/BDF2/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",18
"GO:0010927","cellular component assembly involved in morphogenesis","12/145","74/5135",7.94530769413003e-07,2.34863295438484e-05,1.96374552271761e-05,"LDS1/SPS22/SSP1/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/LDS2/SPO19",12
"GO:0043934","sporulation","18/145","169/5135",9.22012930504521e-07,2.62064444478016e-05,2.19118052715042e-05,"LDS1/SPS22/RMD6/SSP1/BDF2/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",18
"GO:0048646","anatomical structure formation involved in morphogenesis","18/145","172/5135",1.19717642346469e-06,3.26506655164273e-05,2.72999653274594e-05,"LDS1/SPS22/RMD6/SSP1/BDF2/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",18
"GO:0032989","cellular component morphogenesis","12/145","77/5135",1.23710234703649e-06,3.26506655164273e-05,2.72999653274594e-05,"LDS1/SPS22/SSP1/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/LDS2/SPO19",12
"GO:0022413","reproductive process in single-celled organism","16/145","142/5135",1.83818275801844e-06,4.52805686058543e-05,3.78601150511167e-05,"LDS1/SPS22/SSP1/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",16
"GO:0030003","cellular cation homeostasis","16/145","142/5135",1.83818275801844e-06,4.52805686058543e-05,3.78601150511167e-05,"SIT1/ARN1/ARN2/GEX2/FET5/CCC2/TIS11/HMX1/FRE1/FET3/ENB1/PDR5/ISU2/FRE3/FRE5/ISU1",16
"GO:0043436","oxoacid metabolic process","29/145","405/5135",1.94480605126045e-06,4.63616668348862e-05,3.87640459113712e-05,"GDH3/YAT1/HMT1/MET8/CHA1/FRM2/CIT2/DLD3/FAA3/PAN6/SDL1/DAL80/ARO10/PYC1/MET3/BNA2/BAT2/MHT1/ADH2/IDH1/DUG3/SPS19/MET2/CRC1/IDH2/GDH1/CIT3/PDH1/ICL2",29
"GO:0006082","organic acid metabolic process","29/145","409/5135",2.37774556209643e-06,5.49110615746644e-05,4.5912389636533e-05,"GDH3/YAT1/HMT1/MET8/CHA1/FRM2/CIT2/DLD3/FAA3/PAN6/SDL1/DAL80/ARO10/PYC1/MET3/BNA2/BAT2/MHT1/ADH2/IDH1/DUG3/SPS19/MET2/CRC1/IDH2/GDH1/CIT3/PDH1/ICL2",29
"GO:0019752","carboxylic acid metabolic process","28/145","387/5135",2.46675772505053e-06,5.52404229943133e-05,4.61877762234341e-05,"GDH3/YAT1/HMT1/MET8/CHA1/FRM2/CIT2/DLD3/FAA3/PAN6/SDL1/ARO10/PYC1/MET3/BNA2/BAT2/MHT1/ADH2/IDH1/DUG3/SPS19/MET2/CRC1/IDH2/GDH1/CIT3/PDH1/ICL2",28
"GO:0034220","ion transmembrane transport","20/145","223/5135",3.40755022840995e-06,7.38161215135501e-05,6.1719340970663e-05,"FTH1/SUL1/AGP1/HSP30/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/HXT10/CCC2/MPH3/SUL2/FET3/MEP2/HXT17/ENB1/CRC1/SAM3",20
"GO:0003006","developmental process involved in reproduction","16/145","149/5135",3.49602740591915e-06,7.38161215135501e-05,6.1719340970663e-05,"LDS1/SPS22/SSP1/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",16
"GO:0098660","inorganic ion transmembrane transport","16/145","152/5135",4.54873373398845e-06,9.33753952615962e-05,7.80732953757667e-05,"FTH1/SUL1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/HXT10/CCC2/MPH3/SUL2/FET3/MEP2/HXT17/ENB1",16
"GO:0030154","cell differentiation","18/145","189/5135",4.71527368419133e-06,9.41780338545242e-05,7.87443997900516e-05,"LDS1/SPS22/RMD6/SSP1/BDF2/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",18
"GO:0009653","anatomical structure morphogenesis","19/145","210/5135",5.38903156428885e-06,0.000102115239128448,8.53808779551297e-05,"LDS1/SPS22/RMD6/SSP1/BDF2/GIC2/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",19
"GO:0048856","anatomical structure development","19/145","210/5135",5.38903156428885e-06,0.000102115239128448,8.53808779551297e-05,"LDS1/SPS22/RMD6/SSP1/BDF2/GIC2/SPO74/SPR3/IRC18/LOH1/OSW2/CRR1/CDA1/SPO20/SPO1/SPS19/LDS2/SPO19/SPO24",19
"GO:0042592","homeostatic process","21/145","251/5135",5.76977192806463e-06,0.000105939132764258,8.85781225448604e-05,"FTH1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/CCC2/FIT1/TIS11/HMX1/FRE1/FET3/ENB1/PDR5/ISU2/FRE3/FIT3/FRE5/ISU1/LSO1",21
"GO:0006873","cellular ion homeostasis","16/145","155/5135",5.8775432250806e-06,0.000105939132764258,8.85781225448604e-05,"SIT1/ARN1/ARN2/GEX2/FET5/CCC2/TIS11/HMX1/FRE1/FET3/ENB1/PDR5/ISU2/FRE3/FRE5/ISU1",16
"GO:0098655","cation transmembrane transport","17/145","175/5135",6.77201707504425e-06,0.000117286130408255,9.80656057968035e-05,"FTH1/AGP1/SIT1/FTR1/ARN1/ARN2/GEX2/FET5/HXT10/CCC2/MPH3/FET3/MEP2/HXT17/ENB1/CRC1/SAM3",17
"GO:0030476","ascospore wall assembly","9/145","49/5135",6.98320668195296e-06,0.000117286130408255,9.80656057968035e-05,"LDS1/SPS22/SSP1/IRC18/LOH1/OSW2/CRR1/CDA1/LDS2",9
"GO:0042244","spore wall assembly","9/145","49/5135",6.98320668195296e-06,0.000117286130408255,9.80656057968035e-05,"LDS1/SPS22/SSP1/IRC18/LOH1/OSW2/CRR1/CDA1/LDS2",9
